Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.06,-5.74,-2.51,2.68,-2.51,4.54
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.85,-6.53,-2.45,2.68,-2.45,4.54
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.77,-6.45,-3.27,2.68,-3.27,4.54
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.36,-6.05,-3.01,2.68,-3.01,4.54
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.89,-6.57,-2.32,2.68,-2.32,4.55
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.95,-6.64,-2.34,2.68,-2.34,4.55
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.03,-5.72,-3.11,2.68,-3.11,4.55
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.22,-4.91,-3.28,2.68,-3.28,4.56
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.96,-6.64,-1.86,2.68,-1.86,4.59
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.94,-7.63,-2.57,2.68,-2.57,4.6
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.02,-6.7,-1.83,2.68,-1.83,4.6
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.85,-6.53,-2.12,2.68,-2.12,4.61
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.47,-7.15,-2.45,2.68,-2.45,4.61
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.27,-6.95,-2.19,2.68,-2.19,4.61
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.4,-6.09,-2.35,2.68,-2.35,4.62
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.84,-6.53,-1.97,2.68,-1.97,4.62
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.11,-5.79,-2.46,2.68,-2.46,4.62
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.77,-7.46,-2.69,2.68,-2.69,4.62
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.71,-6.39,-2.61,2.68,-2.61,4.63
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.21,-6.9,-2.92,2.68,-2.92,4.63
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.96,-5.65,-2.6,2.68,-2.6,4.63
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.8,-6.49,-2.07,2.68,-2.07,4.64
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.41,-7.09,-1.67,2.68,-1.67,4.64
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.0,-6.69,-3.0,2.68,-3.0,4.64
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.21,-6.89,-2.15,2.68,-2.15,4.65
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.17,-6.86,-3.18,2.68,-3.18,4.65
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.23,-5.92,-3.0,2.68,-3.0,4.65
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.73,-6.42,-2.53,2.68,-2.53,4.66
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.95,-5.64,-1.99,2.68,-1.99,4.66
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.5,-6.19,-2.35,2.68,-2.35,4.67
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.77,-6.46,-2.49,2.68,-2.49,4.68
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.5,-7.19,-2.67,2.68,-2.67,4.68
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.61,-5.29,-3.3,2.68,-3.3,4.69
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.23,-6.92,-3.09,2.68,-3.09,4.69
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.69,-6.37,-2.35,2.68,-2.35,4.69
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.04,-5.72,-2.68,2.68,-2.68,4.7
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.15,-5.83,-2.37,2.68,-2.37,4.7
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.21,-5.89,-3.13,2.68,-3.13,4.7
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.2,-6.88,-2.26,2.68,-2.26,4.71
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.39,-6.07,-2.68,2.68,-2.68,4.71
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.76,-6.45,-2.39,2.68,-2.39,4.71
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.1,-5.78,-2.86,2.68,-2.86,4.71
